time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.328116958825896E+005	4.0653191E+000	5.855266775417329E-001	0.000000000000000E+000	1.999036934011512E-003	5.855266775417328E-001	3.5999998E-001	116	4.328116958825896E+005	3.598266105892319E-001	7.141073974602445E-001	0.000000000000000E+000	5.855266775417329E-001
4.328316958846757E+005	4.0659099E+000	5.875257147821454E-001	0.000000000000000E+000	1.999037240412500E-003	5.875257147821453E-001	3.5999998E-001	116	4.328316958846757E+005	3.598266657414040E-001	7.134727445882464E-001	0.000000000000000E+000	5.875257147821454E-001
4.328516958867619E+005	4.0664611E+000	5.895247553167576E-001	0.000000000000000E+000	1.999040534612205E-003	5.895247553167575E-001	3.5999998E-001	116	4.328516958867619E+005	3.598272586972890E-001	7.128380906704080E-001	0.000000000000000E+000	5.895247553167576E-001
4.328716958888480E+005	4.0670128E+000	5.915237984231778E-001	0.000000000000000E+000	1.999043106420172E-003	5.915237984231777E-001	3.5999998E-001	116	4.328716958888480E+005	3.598277216226748E-001	7.122034359360742E-001	0.000000000000000E+000	5.915237984231778E-001
4.328916958909342E+005	4.0675249E+000	5.935228315049411E-001	0.000000000000000E+000	1.999033081763320E-003	5.935228315049410E-001	3.5999998E-001	116	4.328916958909342E+005	3.598259171846297E-001	7.115687843843609E-001	0.000000000000000E+000	5.935228315049411E-001
4.329116958930204E+005	4.0681157E+000	5.955218669724797E-001	0.000000000000000E+000	1.999035467538569E-003	5.955218669724796E-001	3.5999998E-001	116	4.329116958930204E+005	3.598263466241296E-001	7.109341320752134E-001	0.000000000000000E+000	5.955218669724797E-001
4.329316958951065E+005	4.0687461E+000	5.975209030090770E-001	0.000000000000000E+000	1.999036036597358E-003	5.975209030090769E-001	3.5999998E-001	116	4.329316958951065E+005	3.598264490547010E-001	7.102994795854015E-001	0.000000000000000E+000	5.975209030090770E-001
4.329516958971927E+005	4.0692973E+000	5.995199358281162E-001	0.000000000000000E+000	1.999032819039292E-003	5.995199358281162E-001	3.5999998E-001	116	4.329516958971927E+005	3.598258698943095E-001	7.096648281170976E-001	0.000000000000000E+000	5.995199358281162E-001
4.329716958992789E+005	4.0698094E+000	6.015189739330942E-001	0.000000000000000E+000	1.999038104977873E-003	6.015189739330941E-001	3.5999998E-001	116	4.329716958992789E+005	3.598268213631548E-001	7.090301749706179E-001	0.000000000000000E+000	6.015189739330942E-001
4.329916959013650E+005	4.0704794E+000	6.035180133075682E-001	0.000000000000000E+000	1.999039374474022E-003	6.035180133075680E-001	3.5999998E-001	116	4.329916959013650E+005	3.598270498724379E-001	7.083955214210995E-001	0.000000000000000E+000	6.035180133075682E-001
4.330116959034512E+005	4.0710702E+000	6.055170532403059E-001	0.000000000000000E+000	1.999039932737748E-003	6.055170532403058E-001	3.5999998E-001	116	4.330116959034512E+005	3.598271503598980E-001	7.077608676943439E-001	0.000000000000000E+000	6.055170532403059E-001
4.330316959055373E+005	4.0717397E+000	6.075160936436058E-001	0.000000000000000E+000	1.999040403299861E-003	6.075160936436057E-001	3.5999998E-001	116	4.330316959055373E+005	3.598272350610697E-001	7.071262138181945E-001	0.000000000000000E+000	6.075160936436058E-001
4.330516959076235E+005	4.0722914E+000	6.095151299756932E-001	0.000000000000000E+000	1.999036332087385E-003	6.095151299756931E-001	3.5999998E-001	116	4.330516959076235E+005	3.598265022429002E-001	7.064915612345708E-001	0.000000000000000E+000	6.095151299756932E-001
4.330716959097097E+005	4.0729609E+000	6.115141612188023E-001	0.000000000000000E+000	1.999031243109041E-003	6.115141612188021E-001	3.5999998E-001	116	4.330716959097097E+005	3.598255862268939E-001	7.058569102665921E-001	0.000000000000000E+000	6.115141612188023E-001
4.330916959117958E+005	4.0734730E+000	6.135131902730466E-001	0.000000000000000E+000	1.999029054244359E-003	6.135131902730465E-001	3.5999998E-001	116	4.330916959117958E+005	3.598251922312923E-001	7.052222599935325E-001	0.000000000000000E+000	6.135131902730466E-001
