time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.152410920498329E+005	4.0778961E+000	6.935353482290354E-001	1.000000000000000E+000	-1.189569291273753E-003	1.000886783367867E+000	-2.1400000E-001	116	1.166027921626181E+004	-2.141224500945635E-001	6.327161153527697E-001	6.935353482290354E-001	0.000000000000000E+000
4.152610920519191E+005	4.0775023E+000	6.947249180570242E-001	1.000000000000000E+000	-1.189569827988744E-003	9.996972135398785E-001	-2.1400000E-001	116	1.168027921834798E+004	-2.141225467032518E-001	6.330337864636346E-001	6.947249180570242E-001	0.000000000000000E+000
4.152810920540052E+005	4.0772262E+000	6.959144876989554E-001	1.000000000000000E+000	-1.189569641931189E-003	9.985076438979473E-001	-2.1400000E-001	116	1.170027922043414E+004	-2.141225132128955E-001	6.333514575248133E-001	6.959144876989554E-001	0.000000000000000E+000
4.153010920560914E+005	4.0767140E+000	6.971040448285056E-001	1.000000000000000E+000	-1.189557129550311E-003	9.973180867683971E-001	-2.1400000E-001	116	1.172027922252030E+004	-2.141202609845724E-001	6.336691252445976E-001	6.971040448285056E-001	0.000000000000000E+000
4.153210920581776E+005	4.0763597E+000	6.982936019683957E-001	1.000000000000000E+000	-1.189557139890062E-003	9.961285296285070E-001	-2.1400000E-001	116	1.174027922460646E+004	-2.141202628457272E-001	6.339867929671432E-001	6.982936019683957E-001	0.000000000000000E+000
4.153410920602637E+005	4.0760841E+000	6.994831596669386E-001	1.000000000000000E+000	-1.189557698542873E-003	9.949389719299641E-001	-2.1400000E-001	116	1.176027922669263E+004	-2.141203634032228E-001	6.343044608388754E-001	6.994831596669386E-001	0.000000000000000E+000
4.153610920623499E+005	4.0756507E+000	7.006727180660928E-001	1.000000000000000E+000	-1.189558399154080E-003	9.937494135308100E-001	-2.1400000E-001	116	1.178027922877879E+004	-2.141204895132270E-001	6.346221288977036E-001	7.006727180660928E-001	0.000000000000000E+000
4.153810920644361E+005	4.0752172E+000	7.018622797274257E-001	1.000000000000000E+000	-1.189561661332846E-003	9.925598518694772E-001	-2.1400000E-001	116	1.180027923086495E+004	-2.141210767053435E-001	6.349397978276872E-001	7.018622797274257E-001	0.000000000000000E+000
4.154010920665222E+005	4.0748234E+000	7.030518393633265E-001	1.000000000000000E+000	-1.189559635900789E-003	9.913702922335764E-001	-2.1400000E-001	116	1.182027923295111E+004	-2.141207121276113E-001	6.352574662167849E-001	7.030518393633265E-001	0.000000000000000E+000
4.154210920686084E+005	4.0745082E+000	7.042413933398904E-001	1.000000000000000E+000	-1.189553976563944E-003	9.901807382570125E-001	-2.1400000E-001	116	1.184027923503728E+004	-2.141196934470854E-001	6.355751330945736E-001	7.042413933398904E-001	0.000000000000000E+000
4.154410920706945E+005	4.0740356E+000	7.054309441420269E-001	1.000000000000000E+000	-1.189550802136461E-003	9.889911874548760E-001	-2.1400000E-001	116	1.186027923712344E+004	-2.141191220501981E-001	6.358927991246408E-001	7.054309441420269E-001	0.000000000000000E+000
4.154610920727807E+005	4.0736418E+000	7.066204973304104E-001	1.000000000000000E+000	-1.189553188383579E-003	9.878016342664924E-001	-2.1400000E-001	116	1.188027923920960E+004	-2.141195515746346E-001	6.362104657919482E-001	7.066204973304104E-001	0.000000000000000E+000
4.154810920748669E+005	4.0733266E+000	7.078100557950385E-001	1.000000000000000E+000	-1.189558464628127E-003	9.866120758018643E-001	-2.1400000E-001	116	1.190027924129576E+004	-2.141205012985541E-001	6.365281338682611E-001	7.078100557950385E-001	0.000000000000000E+000
4.155010920769530E+005	4.0727754E+000	7.089996181894920E-001	1.000000000000000E+000	-1.189562394453419E-003	9.854225134074108E-001	-2.1400000E-001	116	1.192027924338193E+004	-2.141212086670330E-001	6.368458029940223E-001	7.089996181894920E-001	0.000000000000000E+000
4.155210920790392E+005	4.0723810E+000	7.101891693637187E-001	1.000000000000000E+000	-1.189551174226734E-003	9.842329622331841E-001	-2.1400000E-001	116	1.194027924546809E+004	-2.141191890264403E-001	6.371634691234551E-001	7.101891693637187E-001	0.000000000000000E+000
4.155410920811254E+005	4.0719872E+000	7.113787286053181E-001	1.000000000000000E+000	-1.189559241599507E-003	9.830434029915847E-001	-2.1400000E-001	116	1.196027924755425E+004	-2.141206411533879E-001	6.374811374072559E-001	7.113787286053181E-001	0.000000000000000E+000
4.155610920832115E+005	4.0715146E+000	7.125682949958905E-001	1.000000000000000E+000	-1.189566390572323E-003	9.818538366010123E-001	-2.1400000E-001	116	1.198027924964041E+004	-2.141219279683605E-001	6.377988076001688E-001	7.125682949958905E-001	0.000000000000000E+000
4.155810920852977E+005	4.0711207E+000	7.137578582992237E-001	1.000000000000000E+000	-1.189563303333190E-003	9.806642732976791E-001	-2.1400000E-001	116	1.200027925172658E+004	-2.141213722653746E-001	6.381164769686437E-001	7.137578582992237E-001	0.000000000000000E+000
